Page,Trend,Seasonality,Serial Correlation (RAW),Serial Correlation (TSA),Skewness (RAW),Skewness (TSA),Kurtosis (RAW),Kurtosis (TSA),Self-Similarity,Chaos,Non-Linearity (TSA),Non-Linearity (RAW)
K4Z1R,0.0779117974436333,0.20733271610903087,17.084232129486235,3.0706116399977605,0.2253167567894593,-0.2242696574571593,0.5909518656239731,0.3878306176067028,0.5574067402595195,-0.0032236600980435487,1.6679767305901545,3.391017510144167
RJOI9,0.1418980487285879,0.2388021522349464,31.460242684399443,4.597925934764013,0.12316942019675366,-0.5905817840780881,2.1321921304949565,5.240452812701057,0.6920273026548712,-0.006251959762982836,2.6382752831442833,5.560931921987091
P7EV4,0.047600584481133024,0.07393691588167628,120.71250034008995,93.08488807755695,1.0631476994066469,0.27657937607828226,1.5766678409615178,2.033787106680228,0.9129942866083338,-0.0009837161181899278,17.557732196486,17.390046368221338
CPI4D,0.10924737118887318,0.008190884652791497,0.3884476179939418,0.4678057889231618,0.013640666512582396,-0.1100702801708916,0.2690360315289322,0.4610960264304431,0.4736527563991124,0.0023533126593783546,1.5467866969892783,1.6507491427489391
AMO57,0.11254047238442044,0.02118543220337421,18.5086443330168,12.922207484931905,1.0776617934731991,-0.4858777977134217,1.1214910533546734,-1.0504942095888252,0.7555448152675122,0.0012000005753315015,0.9488535752560756,3.071296242561277
P353G,0.1450487341699268,0.0134060565898676,0.00810297548870322,0.40409289369472207,0.6791299439239233,-0.6240126363215149,1.9226900304755643,1.0724001894952453,0.5870433440043139,-0.0018491982314993898,0.5927135965504531,1.2872891063726328
E2ELX,0.0907906298622102,0.019512247362601258,13.441762855690289,6.7568710342007146,1.395586729403511,-0.10928335314591432,6.2101307554365075,1.9366828391054292,0.7680271091782012,0.0003215307923974044,1.7323554054982948,4.292636118658017
ULCAV,0.04184093295478308,0.10702100741983622,79.1284925619748,102.77116130053057,-1.106027750470666,-0.08451171226282089,16.29485486877316,6.417031826880419,0.7900838638091002,0.003764974733458771,21.55215943846601,22.504316702381068
72AHR,0.10970384550031798,0.0018777280381350177,2.1282142636365062,0.4853986278385693,0.6119436674274873,-0.04396725646258946,0.42390963635160217,0.5423818957494251,0.5715240005368009,0.0015627243547957175,2.230277480298944,2.060343815958142
C8NXT,0.1363089521672627,0.007611809364139187,1.07642489615299,0.09564075425400832,0.6984919227620456,-0.6690557045687708,1.9754637220218012,1.155450887387146,0.4840234509186405,-0.0001186923338817956,-0.9068123159934994,0.16045676310835125
U3ODV,0.032973281519282034,0.010737247408496242,154.80572175318818,147.35686066837275,0.5024060262588091,-0.06606198777055536,0.096743055538127,0.4663151295849177,0.9006116553253658,0.0068089918186933045,28.759370841216892,26.446468930824075
4Z8JI,0.09089875796044987,0.02045449487253892,30.699259384892134,28.489940048101328,1.1840279094030566,1.2839623701701162,26.220287839605586,22.752347274231273,0.630712290790075,-0.0013625192835654595,8.350157051512035,7.221020945455625
9GIMV,0.10861118653819556,0.1585132052000121,52.02394274433402,6.489649522717892,1.7873071324665994,-0.19780584540989365,4.842370079229799,-1.043973777146119,0.6370935118854834,0.007619952666175074,3.6793586909581335,5.552700611906358
1UW9X,0.06497437759359748,0.00035934735480736,51.91892216536081,25.270496606272456,2.0016473138671347,-0.3329233758852689,4.901165388923984,-1.4865637557278877,0.8238428178306206,-0.00047810563438111057,6.558469599280813,5.814391853608352
LGNZ3,0.12740901570878793,0.7185066266337689,188.59974691214086,62.71035494945529,-0.12290465039775095,-0.4193847710904369,-1.495430994074027,3.74800543827546,0.7417935344841009,-0.005789733650692308,10.982001134189213,75.28032425510861
6QA6A,0.037141702117415736,-0.004268010946182121,152.13298333001566,141.3534239763083,0.7965452200881548,0.16193437073192926,0.5025732803210192,0.3955955458729381,0.9811491812575716,0.003169534828862744,24.25090639651382,19.089469696968013
0R7FS,0.10865362916023724,0.01431400469155231,0.09632502084627524,0.04212128315897541,0.7313107781007706,-0.7126598438361477,1.6449814107662704,-0.7690997338099987,0.4336370242784818,0.00984296848204727,-0.15654458039991495,1.9012982279697104
RCGEJ,0.12539731297883214,0.041803081391591945,40.96595575576177,24.115799267818126,0.6982429148925996,-0.11107716665150323,0.7608605447241232,0.28190006815722946,0.8367194627540857,-0.003980965437445182,3.789721852067076,7.652453858158817
IEZ4B,0.06830771117049228,0.3708741437623943,97.51139833387501,46.26893815150238,0.3743261610368961,0.8219215058933379,2.083927112717789,8.058639188335576,0.7801994810220516,-0.005761259782447976,7.331221126139864,17.8400867282932
7O0L4,0.07834088559533825,0.3179080449794999,74.8281690361013,46.542690161939525,-1.0728001164997896,-1.7678155022442443,5.999246943540443,8.323305311665761,0.6582163371740353,0.004954764171923488,8.489497046570952,13.50344337037943
UEHQY,0.08216352767034629,0.4844004403322775,82.95593742271464,26.28896827421132,-1.2894382794134585,-2.453487843302642,6.287561049095339,13.786165093477207,0.6333963508910971,-0.002397986507944252,6.652364673160232,21.975274821272592
0T9TZ,0.12578747819674266,0.12219984390725624,18.309197246863274,6.872060006974282,-0.4102967720910266,-0.14772612772633428,0.6931258240520101,0.27309948420844776,0.6313565035483111,0.00290645989799616,1.771885385460725,2.814214026162285
VD8EV,0.08087956454603472,0.4388987222021058,128.48886624896284,62.47966070477774,2.8718510109292668,0.5366486441336447,16.55466279128856,13.617717497422705,0.8442343591742462,0.0004433179969218997,11.290595323582,18.287768811627934
Q3MLO,0.04166313956447498,0.029374952222856576,62.133864796669855,69.53363083677888,-0.8367557370698032,-0.20703174324260076,4.035792529618817,0.5944689058746491,0.7297579306291311,-0.003115274845101832,12.994968501316785,13.131043261744487
8FPNT,0.10923610602199084,0.17399681245227916,75.19159698321705,52.922112203606645,0.7190144395993227,-0.4301360713764198,3.273177018408012,5.814123319086338,0.8590804217277579,0.0020834313546682077,10.585121908343568,13.960345122326979
OXMQC,0.04486536853490819,0.011922091302612904,82.47765022745737,91.17740982923685,-0.12036614969091256,-0.13602558124122802,0.5392855997712434,0.6596272328524551,0.9058700265743638,0.0001889400977268773,14.781881917019101,16.319157801747096
2TJ49,0.12409013620469687,0.14130830021161844,5.936391175890917,0.2969176345512849,-0.4209086222976485,-0.3460828120434826,1.0948465490092874,1.537670487009266,0.4562914109589778,-0.0018936347317050246,1.2202082244824115,3.3013774779481606
LX07F,0.09177768720141954,0.13541117133557734,50.63910584925835,32.006536957876236,-0.3396612120667385,-0.2971946915279238,2.6501768064984668,4.388764867294252,0.7016233500759932,0.003156313449878309,5.3164073017001225,8.503592197358698
RVF4D,0.1621846486453068,-0.0006345127249522964,0.3483765758352138,0.8209115582908579,0.5471744357448037,-0.17014455015987176,-0.5500721005513579,-1.3532800900606898,0.5478876865596846,-0.0018971327579380933,-0.27500829427162155,3.71801919160832
HQFPB,0.09831647592533688,0.031970983204653525,9.780936177281584,8.933063136793884,8.813634269873523,-0.4278834638247294,110.46683620259701,-0.2473470160640168,0.751819463572627,-0.0008495056267939058,0.7656942718949908,10.305318706067043
71E51,0.04068299634190031,0.12128424940728855,171.40473506624392,95.99120474489978,4.633448366995591,-0.1955668569955887,25.254706691316727,9.672027917911741,0.7060849441252561,0.03562798908121755,13.279063296894028,12.283096167112525
QVO0I,0.05121363382736077,0.07221903668808173,86.31485287001823,105.64485464105671,-1.0005870406441086,-0.09986088402334173,6.94820503599755,1.259386877202009,0.8514071639053917,-0.0008607856044493549,18.16869038754828,18.35150928923396
B3LB9,0.03836476775568942,0.03989654883079319,158.37483902545608,153.93602186322852,0.1763268245993929,-0.03723260697632398,0.8733635663559198,0.8717203737319501,0.8847063544578501,0.002821161892103122,29.65749458072999,28.66524985927313
MWRFQ,0.13209143824116942,-0.013418465212120978,2.9143057722203114,5.6294310779533765,0.49549520454217705,-0.9189040128905676,0.5669973681282614,0.041188685117585784,0.6382826384207811,-0.0038075215461510696,2.519951458089953,0.5891358513049233
9SRHI,0.12103944452509376,0.02590121039171922,1.3343507313039216,1.7487000187593469,0.7785250862584041,-0.94809964687462,1.148591119700189,-0.182380344456178,0.4834407332229341,-0.001237120304744209,1.7209643458257593,0.31497298587134664
I450S,0.06164647432328463,0.017182891911959097,145.72230090758845,109.74870287836694,1.5093335085185204,0.006572997898923657,1.9105186537608791,0.1525116875456023,0.9035058306213376,0.0024520009300394753,15.839124538807305,17.99783052548736
6QNZO,0.07025376282620077,0.05728309935336162,28.505278818869208,23.73033610398755,0.145839053876449,-0.05710195492404376,1.0586043632788682,1.314074114413618,0.7229470890553705,0.000478915540444183,5.3203021738620775,5.1171808143748425
Z65IE,0.1145370189936714,-0.009010020128691787,0.0014084083675190158,0.24330734352635636,0.277218595287144,-0.8679892029062511,-0.04250314943262578,-0.3241458379441173,0.5576661684774173,0.0002912945799775841,-0.14225745857918887,-0.8921847252645482
8PUB2,0.06659877333106877,0.0446873584258376,138.3632905036803,128.8865268365833,0.9039017610516422,0.1004842536596757,1.09664472851824,0.6982722809565804,0.8973825747277492,0.0008368548156761898,19.367272479976155,17.852286578746835
GRK00,0.13745070446746646,0.06079986306236185,2.5707295335965497,0.6935597196396986,1.071846093688074,-0.12095193808342407,1.4816455726009572,-1.2776688269457277,0.4213540589638444,0.017669483642421543,-1.3297701804095077,1.295350223759942
I7LBM,0.057411822498016914,0.01766498368822811,54.3078315714974,67.933011890749,-0.8250380290443633,-0.27658922809474884,4.385763746411383,0.7314302518835271,0.9411041805313208,0.001989832859111296,12.461432543984422,11.543912497445493
QD35E,0.14858478558273724,0.015684883458233934,0.03403968839093161,0.19845191009225532,0.6680282819508347,-0.29266752034294824,-0.1031625436930348,-1.2380931078492672,0.5251057852890317,-0.0032654675570398628,-1.90467772032928,0.8300010847448642
O6IPB,0.10024007543736436,0.10422673562722784,10.532470029692123,5.659400390661606,0.19087083269145386,-0.2454075496796642,0.8167160936326563,1.1263635181649263,0.5857512659071085,-0.0014490563831257364,0.7156731433413569,1.1554091854448851
85JR4,0.08290674352455729,0.12903200038498042,55.218149216935146,46.07338465363741,0.2768172774430286,0.18737456476846304,3.3148015107003825,3.165566615174028,0.7124448354224079,-0.0013065084815024495,10.073565469979306,9.878348946886504
DLKIV,0.08223542205597922,0.03744190052607965,21.808173613948487,23.274544834064237,-0.8141661401979283,0.003016551077059333,7.166953458029284,3.4214412586734984,0.6020983593771744,0.0006019416683448742,3.3938160570954854,4.035844858916618
0VCZP,0.08624804958599519,0.06408033862285856,18.018194198811035,10.224716883779434,0.3300596004634201,0.048982161025464065,0.7092354559825074,0.42385558327628825,0.6254806861402467,-0.006724681736663162,3.94966086732231,4.1240479872212275
IFNUE,0.11433791793129144,0.036281200620683074,4.1397705541073515,4.901505584038005,0.8376741431078115,-0.10616014445914043,2.256352199898968,1.1419940786444522,0.6577587679022021,0.0033922319601610673,1.1809520912126483,1.313310405737801
5AWFZ,0.11691434252262868,0.11128544926989614,3.0013425526281434,0.21453823599304206,0.4090993170934791,-0.0751849651087553,0.340913403779366,0.3529431334378565,0.4998368626713372,-0.003636452371095533,-0.19070703303690764,3.1822704280938883
0SRE0,0.07610897939220096,0.258677403125803,62.65714475275282,70.70440802445816,-2.2923761213433087,-0.5306015864990575,21.643096213841552,7.3770624439439025,0.8206183708227393,0.0012273309840626044,11.844595275764716,16.55476757668024
LN6AP,0.09933157339621357,0.006556208836723697,2.253451101364357,0.08740346631332994,0.93346013224819,-0.7476642309948286,1.8900457303270783,-0.3237371346158744,0.6517679939809651,0.0007271124740380986,0.836525982776391,1.9745634632462123
QEA48,0.0871388028576503,0.002540556525707061,3.2161112933819713,0.9996654848829136,1.0160363531586378,-0.08383537951825218,2.3464620186506018,1.5072925295594812,0.5817527854106642,0.0016787765959452527,1.951955583614316,1.5263154980752325
DI1X7,0.15513742644768014,0.10841158752207393,14.425916332209859,6.041121379425761,-0.20490912509926007,-0.17593463782145374,0.5393067931495152,0.7036352146794722,0.6680077294759899,-0.002437669080069063,0.9214089526692328,2.0136632186678907
QFLU4,0.09534254866631298,0.08202997001394519,27.06379385671114,21.58442130829933,-0.07699045086547728,-0.2428677390676713,0.4334600530938153,0.7421435212993521,0.8366014538510425,0.0006450889491234787,2.979111788501333,5.587541618513755
AD78M,0.14229992936809788,0.034707843715565345,0.014295363748084934,0.0068664157164322285,0.32605088664740073,-0.17977017326153916,0.05949018004913675,0.1540831073001101,0.5027894474102751,-0.00015150040996323195,0.8648691044843568,1.3266978990530696
E9GG8,0.1101822547180068,0.0029172961952913523,0.7205199630350196,0.049593868528354124,0.3867663623856486,-0.4554299455948681,-0.1393846543563768,0.8752679070248854,0.5325615102514021,0.0019217413134987621,1.852291808596365,1.6221426951238611
7CJ4X,0.10125459680157643,0.29199252620344984,26.145429032749053,0.5999492094756453,-0.05934136349932456,-0.6044771153524305,0.05661452602586393,3.346798178017077,0.5670817765591766,0.003339960988608509,0.5062898017396621,6.158989688842327
6V6CP,0.15847795858885616,0.0903057842633952,1.5581867918266636,0.032511204419623116,0.5305425548329161,-0.045458302207302695,0.159811690955725,0.1615695479511201,0.6120761031660448,-0.0018491344843048023,0.5322490732854255,-0.14594126392670873
ASTM7,0.10088224507654964,0.0032669618040792607,0.1200932002311445,0.0002948990734116976,0.8154613759532278,-0.7385316540449407,0.9584418571502704,0.2949776480300743,0.4517866203996815,0.031492426892421856,-0.2252331548392936,-1.2056604973298284
HZZPY,0.049165048037460135,0.0644687357740269,99.31679391569162,118.2078328920934,-1.0608819104145668,-0.3529354253525039,7.049165027332681,2.401379491683721,0.9463011107662886,0.004458612462967522,20.620352349378546,22.169746049856464
0USYS,0.05756146606884161,0.20379880892116808,156.9429813245485,114.03506841244058,1.557520674682692,0.6622720544150404,7.537403832631762,12.906324592511213,0.7448095985762936,-0.015565334804900256,16.15895258576599,18.93308537462529
OG8JU,0.15017217069087718,0.21351887457453989,17.089104268624062,0.2609776888176972,1.6469429616036722,-0.07747337494853149,3.530791863903186,-0.7039811702572267,0.7029908937435458,0.02496875109265772,1.367291682418209,1.9088356370131276
8TRDG,0.0695579084332858,0.4914801198420776,77.37281627215516,3.3492539679197195,-0.25613619559539336,-2.1369388147638646,2.288851103612333,17.438947976315074,0.6481567569651958,0.00460068451961064,1.868943342451694,16.51373558229075
5LC5X,0.07564210363911973,0.4956863475713265,45.355574069642074,21.689548818015805,-3.8491299958148164,-2.075284591791515,37.05404381723788,17.109190324778982,0.796317309856363,-0.0052781810870080135,5.791339015222732,23.513053177035125
JP3VR,0.11756132059745927,0.02050754862898341,22.462060620891773,22.050160677740827,0.31791045820387825,0.1210541082943974,0.6054063962654777,0.9309735351334548,0.7606289861538991,-0.0019335252560895321,3.9247530885995103,3.8667810029742986
VJ335,0.10697969503275584,0.1393436654579272,4.209343015531469,0.015226038595861531,-0.2497413050815624,-0.38212150001747625,3.0324459142163236,3.9642437670177006,0.5914604896704875,-0.004493983899455684,2.733058334007977,2.9106200401406106
BG69F,0.12427938113658232,0.06738137856651394,0.3696714684343368,0.5295566352545102,0.6801888796809575,-0.17722792478228006,0.7927552922445749,0.4926281384071842,0.5158677707803501,0.0007723030291107388,0.3187520581950765,0.07684306513942953
7A6Q4,0.09917497721392443,0.03987994652118454,17.808453477673932,7.886549984609318,0.842869520018359,-0.5841247326972504,0.8859744944597967,-0.6708635349349401,0.6699476155192149,-0.0009781873638025948,2.7274677177513977,2.8606825353910987
B5ZCL,0.14928026557690266,0.009399839875146476,5.052660067845247,2.4033558753829904,1.0296377304882378,-0.16849702242425738,2.430390943254628,1.3299681978827689,0.6463388398807415,0.002184229969914032,1.0072486535323253,2.96395605334864
O0R76,0.08509703627408327,0.14625074359815993,47.94939286399857,34.246633010496595,3.0051748164854173,0.2186151683882055,13.452239181469755,3.9451979520508282,0.6583464668783111,-0.0004295172060236397,6.708961095326848,6.95313060897139
1Z1AE,0.1267485312565817,0.03532079678389155,48.582316002687904,44.4169415677249,5.253363475138425,0.9334163878485818,39.033831047729095,7.967494150526439,0.6728183342647692,0.004123237015261063,10.794071606370325,7.091554877438785
54UT7,0.08337560232927554,0.1050071249835377,59.359010068639506,38.446459840297045,6.287053035865915,0.8833489880287051,54.48214460949993,9.2357684716107,0.5368930143389075,0.009804374053319985,5.6166055453155,4.4406312955212766
W2ZGG,0.07048549542680904,0.0612214698199961,19.96538116940737,15.476087874121456,-0.3454856536985605,-0.1391973025750258,1.8745600861751903,1.5222890253278347,0.5923009753288699,-0.0014909203607558045,3.1606822809484925,3.1794784176723145
ENN59,0.11851352301549767,0.08669447876496261,8.806727240866762,2.982307000174456,1.8157901414739641,-0.3950339295674695,4.405890259698312,-0.797152433501509,0.5370806645757471,0.016904833028604748,-0.4950563006404349,1.3161121984820827
IOUQ6,0.12543732378225514,0.08269679735735269,81.05563307718245,85.73486560764957,-0.9191043886999244,-0.5354608851207973,7.9215455946998095,3.2069323812745045,0.8480958498511479,-0.001043909885844162,14.221026564355798,16.05869213355324
2JBWV,0.0983787471146742,0.02447483057650368,3.3815560825661186,1.7383265645905772,0.12239821585456842,-0.1311265975612276,2.479487967616877,1.894340352399558,0.6554109390693792,-0.005201009675851246,0.9570711693479584,0.8288364063056063
JJ6DO,0.0906123856225084,0.005205952934565161,85.90105561300487,74.79367493946889,4.637146548906354,1.2725335330378396,22.808641413082576,13.96838398692303,0.7239197541215527,0.02039299307171848,11.0315498567829,9.555294525523884
12YM5,0.12151424667381686,0.08050691152542977,37.80162090627388,11.123608017763946,1.4078508267821168,-0.28875052166646364,3.747269719845917,1.0020998980959677,0.5756025091133586,0.006063312489666793,2.2795958411566954,5.5702651529317055
IWUDM,0.0906123856225084,0.005205952934565161,85.90105561300487,74.79367493946889,4.637146548906354,1.2725335330378396,22.808641413082576,13.96838398692303,0.7239197541215527,0.02039299307171848,11.0315498567829,9.555294525523884
65640,0.08050616414307354,0.022599598701749768,38.08280879230699,37.0288866209752,0.8963560845790965,-0.031926539136113985,0.6764933611178203,0.4992908359916295,0.8419851004256875,0.001112036601547443,6.4764002064755095,6.644531160776669
R65RG,0.1080302845812745,0.07278283955955023,48.72919616683268,52.1758412794505,2.2669006220105885,0.7199843607525735,9.505955363426603,5.798707195723566,0.8195394746188502,0.005348987615401524,9.89177495336256,10.54152909636773
DIXWE,0.05170843205735642,0.3923598866333248,109.02755407797301,68.18722303656781,-0.6904930475278603,-0.8828409742489197,5.68591872446775,8.434143515860985,0.7610465000652225,-0.00045552262069171307,14.455008791520028,25.627233572574806
NJSQW,0.042543543751044965,0.04936223068435441,115.26181909268186,103.94448250676336,0.4729655813152687,-0.012137516197004502,-0.2529655954513319,0.04232259437574104,0.8585596871601928,-0.0020559627885763,17.147457812934395,18.779736214272358
W9K79,0.10857827853785353,0.05580531188921967,69.0577970520404,69.07421548974617,-0.6131043436533724,-0.4554832739485294,6.414740754203143,3.19840378057256,0.8186763363662735,0.0031886317968869518,10.720962708986166,12.779077714321271
82L2M,0.07979554676124068,0.21699089456121712,64.62355077140518,30.107677249231106,0.6746285521704075,-0.3375224464108749,0.353288434745592,0.7527388520212277,0.8610857547817048,-0.0015725766502231473,4.489876390509974,8.122874480160334
QT8B8,0.09111009223172573,0.02400520817129404,71.06400199850077,23.30647522782543,2.366910711459956,0.28799704734892234,6.828521810245768,1.9054114066780343,0.6144687505371463,0.010372399961626316,4.917834741276954,9.322719390865833
YGWAT,0.08689584895077063,0.27893869933922233,128.65871657717395,7.380435782689546,2.864317437322916,-0.04187991096175797,9.722174832213144,1.1195290591454334,0.6607018610777209,0.016959782550725618,2.031601719330796,11.23182141805238
MRQBF,0.08443975178823449,0.25810012922109626,181.78021325766048,114.23177087518488,3.5695396110119666,0.5523624236836219,15.251685082927105,3.3131660171700936,0.6296088941760328,0.01962593491213292,14.330227971914056,15.999446072001465
L2IU7,0.10104694260300763,0.007615792699557366,0.6311517978530614,0.17963132566609352,0.5612185247591193,-0.1908297471488599,-0.14585761445929046,0.18258565250457925,0.594535977793546,-0.0007227473095434665,0.08275927966501548,1.3583167711323685
9TXPP,0.06726746652057225,0.15284382535415353,63.71667411071494,10.113135777286514,1.9239285506072736,-0.029009729089646406,4.218595539312976,-1.1817964464718709,0.6817650463643394,0.012566596370632418,9.570176111499556,7.521186312407206
JYHYY,0.0871263231436501,0.8232491910613492,128.39071001049487,8.215769889488481,0.9264681439350034,-1.171867347996753,0.27060514141414105,5.153834629725888,0.8563625893554221,0.00033137714786911495,14.65744635319186,15.760689248663592
DQPNP,0.09819419649080853,0.7376112046237984,164.43104698908812,0.8776296686701607,0.5921445266709302,-2.1795225486092344,-0.5056129718204354,14.74985193958927,0.6493797153370674,0.0073451425444406625,0.3380381920066925,30.109648956731345
2FD65,0.06127856877137961,0.03654404061474825,32.31503087343203,36.575553164002315,-0.2754656473586783,-0.12585053948902636,4.685389273515954,2.8357593282817186,0.8425850982604809,0.0018130452423307335,7.1588305837330966,7.910369501904081
AVRAB,0.08637080240479178,0.11219077533175192,28.468076562118807,27.86409231176797,-2.1270150778691863,-0.67696540219851,13.153461291604007,2.5407510908671265,0.5412254387943526,0.002145305590529055,6.0554161271152624,8.359937895534609
BD9G7,0.12889340542126082,0.052575397803219286,24.740417242817422,27.05648430324117,0.06571185905273083,0.0051259548136386255,0.1579856500332122,0.1829465513598647,0.7347608722403626,-0.0032244412433099,3.936495372443608,3.8448090885602366
FGWDE,0.11105700199397817,0.17267452757268142,98.03807954355295,54.73795548183609,2.001616151023429,0.26564992290967177,11.073078975919607,12.056065262436665,0.6857839929662727,0.008229825161913154,9.300598363311646,10.769859499312355
HSAOC,0.09181910440544927,0.034344316227838616,9.331999059198967,8.285203113912846,0.930911876563686,0.7962074811835261,14.40742617999712,11.898655508223767,0.44966933272966103,-0.0001595465533702245,3.840001988711823,4.559500747356764
OZMTA,0.06753621678973898,0.5746231128189982,117.21466846760175,16.575837519567592,-0.2940905044888857,-2.8371356099987457,2.908447797149861,27.321099824117518,0.7698847028908047,0.0043112236333180025,5.648198690341808,24.72332301993937
WNC0Y,0.036476604787914264,0.006753555883930007,189.78398774979604,111.63402989589865,2.285317388187869,0.17286971076036195,4.494583486219292,0.8659566185725063,0.8142594585287269,0.008888192151829852,12.524052562256804,17.76656094607687
JG1V9,0.05502912311340169,0.06833691669430986,122.62491883538463,84.5952937497042,1.4143795129327212,0.2325873919348415,2.7768451682349244,3.4392860865686035,0.7213132308261356,0.0023742805261835155,17.828288447569435,18.55004690502592
0UWLU,0.12066674987556993,0.1764812641365615,9.927650313540658,0.6951719044318818,0.2210174339329924,-0.04200603134339465,-0.4625273480640977,-0.07285830105365099,0.4590730035767001,-0.005410283796902615,0.6427334281237647,0.9453578074674104
81Z1D,0.07862552743835949,0.01859863820207808,2.94432139621534,1.0459207622171078,6.232883898138863,0.5501849396673884,64.14610253246848,-1.3018157707136098,0.5010450041256432,-0.0012303365694060694,0.8022862228754395,0.2421924907205369
FB0VY,0.0740379302343579,0.012593306182095088,20.51839944999949,15.973683693732312,0.6506103508825133,0.03199565601070085,-0.00046435250199960976,0.104768481858188,0.7554089356827378,-0.0006979998325368122,4.039604225862513,4.556401380411655
SDPL1,0.06002747435735256,-0.0007098522485984303,1.3186680790694272,0.2424838537275808,1.490069732175881,0.2243278026938124,3.2284290357351724,-1.7039556896940924,0.6306276671218137,0.0008618831634522331,0.5695395990238099,0.6152786682389081
8P2LW,0.01424144862810428,0.02849711974349212,233.30587571979336,214.39667353765546,1.1881247351873814,0.18269470395912407,0.4926669425741239,-0.5140886722782394,0.9172665023037276,0.003008683306130988,57.58501641629737,30.400140910781477
XH4F8,0.0911041444905074,0.3843106428466471,117.48557351239842,53.286031850009095,0.9374338888089232,-0.16504170692000636,1.3487624611782438,2.8783230463839926,0.7727832564832198,0.002642386264651636,10.236809673514326,16.23852111366873
EKOB1,0.05330880430287367,0.0005645134782067407,197.99097472904168,112.47695157329257,2.577776920159004,0.11607195612745802,6.634030387422827,0.5918926439621521,0.8366916970264048,0.009310516280744507,12.573063364920587,17.313491029441266
MAV5S,0.10502140079877076,0.05101849938833769,35.04317614639045,25.583546250240822,1.719268564702297,0.3976930440910119,8.09554894322725,4.310831190033661,0.6270661965068405,-0.0007492491401948782,5.027811550298863,4.902718100896169
4AKE3,0.05402153888876815,0.030433369515576736,38.63092438180757,34.27501791251766,1.8440118722964929,1.0860456410196515,16.518756393967323,16.027437024113365,0.7332975908227133,-0.00030840518479887053,6.646509209687162,7.082406173359777
YKHFH,0.0509478581177818,0.01675066678942605,164.8656554424929,135.99388571791016,1.5944209273288803,0.3113313892558821,2.774541621783237,1.8405800509182928,0.8973992429364501,0.003788759301677186,22.88127000930848,18.601478641952845
HRH68,0.09811793246347833,0.02122121375778441,44.18487293084879,38.30621552114796,0.7049862189010335,0.1602790687485527,0.5833758128801998,1.0868645975169793,0.7028534222062093,-0.001349118943099851,7.91474828784342,8.141752767883833
0SN6A,0.115579246184903,0.13512640039710433,5.622977666533888,0.2442205807673136,0.422917875919396,-0.17910914978813533,0.7864003382156217,2.074116371153403,0.6142335053513941,-0.002543954196327103,0.4520570718409845,0.7987981944917583
9GTJO,0.0969359635777075,0.0381533163628931,0.2918206055413918,0.4877967905063424,0.7233388578951174,-0.2947243040205055,0.2606644680107815,-1.4393925947253432,0.4883410752478012,0.002275384556163682,1.5271105234913718,-0.8141381840022972
M1UHK,0.06784708344726298,0.08329322073798273,85.37581237755607,56.91004768018258,1.4376250022162105,0.22200426394655084,5.715779858801796,3.4748369977321527,0.743804500849445,-0.0019785163494258177,7.9031499730441555,10.460603152352032
VYW4M,0.07464024459771301,0.3620817588530859,131.45999576703565,77.17325078147176,0.24669204470500625,-0.5495351253604006,4.584945907965356,12.230610938432283,0.9108329510616529,0.002366523006383263,16.925419792733212,22.562760987125376
7VLMK,0.07557706445345069,0.015343708268571897,105.9398186561797,81.99826576280762,2.656010213948992,-0.15226744663594666,7.583360624804585,4.030945461978494,0.6800212239385974,0.03813870120466797,14.916012367907324,8.717809043423173
SFV5U,0.0941719792791722,0.0319138398513974,0.9196839117793468,0.5140100366465256,0.6527946611988518,-0.2443080047454276,0.27010929507133463,-1.4382928725041513,0.3608821624784787,-0.0028288017619737503,1.8037917804782868,3.1267217533945937
AP96O,0.10668904583245208,0.011526094296677392,3.5209956401812232,1.2451806872547806,3.218291283632468,0.0927847397110389,20.836895428621546,3.955505944669645,0.4406026491858696,-0.0009739974030179258,0.7896339955356351,1.238150033984252
EVI89,0.08538264571339971,0.11456201125785805,72.09822737602148,38.992897158047725,0.8095193325776584,-0.38989277673757217,1.0006329001089955,2.8402648675348177,0.8225987321803844,0.0017154232472457705,9.685310345134571,12.268541326609153
QOQK2,0.13240912099207247,0.0318403468709737,5.182646088537681,1.4339346412714666,0.6688541895783136,-0.15569290047458395,-0.3218123375893631,-1.3259810004605428,0.5188666438990793,-0.0018057880979594379,-0.17135243462619693,3.418245087580276
NX8W0,0.11336415454246772,0.3753755001931655,65.38555890345512,0.5493978554505784,1.1633331630019397,0.1606245068079586,0.9988851599181974,-0.017538116188821284,0.5665001602754698,0.008026348317175589,2.27250180439232,6.473108530025903
7XNBS,0.1428366402740251,0.4476674819808128,114.1400023919874,32.683151770791056,1.5017422812105,-0.1132417847532576,6.0881017158278405,14.969607782626884,0.6850324076558438,-0.0013770582472404287,6.589534215594767,18.170243593750573
E4YYX,0.08343198096407067,0.18510372084870352,38.70296395543031,3.0886928493569306,0.7949177870245838,-0.6690409661680907,0.6721540868067901,-0.2850207196123469,0.7211284973079266,-0.00040368445186690286,1.964053217415988,5.683024482357472
A21BJ,0.0997973729736078,0.14535118023558924,0.9772785427911762,0.9346728504230796,0.8947103391481762,-0.3929916894193815,0.9297333225483126,-0.668186163472499,0.4281139351229471,0.05915040760249885,1.2958848835860322,0.3814468898540631
